"cause_name","sex","exposure_grams_per_day","mean_rr","lower_rr","upper_rr"
"Colon and rectum cancer","Both",34,1.223167871,1.097000033,1.354405111
"Colon and rectum cancer","Both",35,1.230311339,1.100250041,1.365506389
"Colon and rectum cancer","Both",36,1.237454807,1.103500049,1.376607667
"Colon and rectum cancer","Both",37,1.244598275,1.106750057,1.387708944
"Colon and rectum cancer","Both",38,1.251741743,1.110000065,1.398810222
"Colon and rectum cancer","Both",39,1.258885211,1.113250073,1.4099115
"Colon and rectum cancer","Both",40,1.266028679,1.116500081,1.421012778
"Colon and rectum cancer","Both",41,1.273172146,1.119750089,1.432114055
"Colon and rectum cancer","Both",42,1.280315614,1.123000098,1.443215333
"Colon and rectum cancer","Both",43,1.287459082,1.126250106,1.454316611
"Colon and rectum cancer","Both",44,1.29460255,1.129500114,1.465417889
"Colon and rectum cancer","Both",45,1.301746018,1.132750122,1.476519166
"Colon and rectum cancer","Both",46,1.308889486,1.13600013,1.487620444
"Colon and rectum cancer","Both",47,1.316032954,1.139250138,1.498721722
"Colon and rectum cancer","Both",48,1.323176421,1.142500146,1.509823
"Colon and rectum cancer","Both",49,1.330319889,1.145750154,1.520924277
"Colon and rectum cancer","Both",50,1.337463652,1.14900048,1.532025823
"Colon and rectum cancer","Both",51,1.350495686,1.158597932,1.548491991
"Colon and rectum cancer","Both",52,1.363527721,1.168195384,1.564958159
"Colon and rectum cancer","Both",53,1.376559756,1.177792836,1.581424326
"Colon and rectum cancer","Both",54,1.389591791,1.187390288,1.597890494
"Colon and rectum cancer","Both",55,1.402623826,1.19698774,1.614356662
"Colon and rectum cancer","Both",56,1.415655861,1.206585192,1.630822829
"Colon and rectum cancer","Both",57,1.428687895,1.216182644,1.647288997
"Colon and rectum cancer","Both",58,1.44171993,1.225780096,1.663755165
"Colon and rectum cancer","Both",59,1.454751965,1.235377548,1.680221332
"Colon and rectum cancer","Both",60,1.467784,1.244975,1.6966875
"Colon and rectum cancer","Both",61,1.480816035,1.254572452,1.713153668
"Colon and rectum cancer","Both",62,1.49384807,1.264169904,1.729619835
"Colon and rectum cancer","Both",63,1.506880105,1.273767356,1.746086003
"Colon and rectum cancer","Both",64,1.519912139,1.283364808,1.762552171
"Colon and rectum cancer","Both",65,1.532944174,1.29296226,1.779018338
"Colon and rectum cancer","Both",66,1.545976209,1.302559712,1.795484506
"Colon and rectum cancer","Both",67,1.559008244,1.312157164,1.811950674
"Colon and rectum cancer","Both",68,1.572040279,1.321754616,1.828416841
"Colon and rectum cancer","Both",69,1.585072314,1.331352068,1.844883009
"Colon and rectum cancer","Both",70,1.598104348,1.34094952,1.861349177
"Colon and rectum cancer","Both",71,1.607002022,1.345581435,1.8760076
"Colon and rectum cancer","Both",72,1.615899488,1.350213102,1.890665934
"Colon and rectum cancer","Both",73,1.624796955,1.354844768,1.905324267
"Colon and rectum cancer","Both",74,1.633694422,1.359476435,1.9199826
"Colon and rectum cancer","Both",75,1.642591888,1.364108102,1.934640934
"Colon and rectum cancer","Both",76,1.651489355,1.368739768,1.949299267
"Colon and rectum cancer","Both",77,1.660386822,1.373371435,1.9639576
"Colon and rectum cancer","Both",78,1.669284288,1.378003102,1.978615934
"Colon and rectum cancer","Both",79,1.678181755,1.382634768,1.993274267
"Colon and rectum cancer","Both",80,1.687079222,1.387266435,2.0079326
"Colon and rectum cancer","Both",81,1.695976688,1.391898102,2.022590934
"Colon and rectum cancer","Both",82,1.704874155,1.396529768,2.037249267
"Colon and rectum cancer","Both",83,1.713771622,1.401161435,2.0519076
"Colon and rectum cancer","Both",84,1.722669088,1.405793102,2.066565934
"Colon and rectum cancer","Both",85,1.731566555,1.410424768,2.081224267
"Colon and rectum cancer","Both",86,1.740464022,1.415056435,2.0958826
"Colon and rectum cancer","Both",87,1.749361488,1.419688102,2.110540934
"Colon and rectum cancer","Both",88,1.758258955,1.424319768,2.125199267
"Colon and rectum cancer","Both",89,1.767156422,1.428951435,2.1398576
"Colon and rectum cancer","Both",90,1.776053888,1.433583102,2.154515934
"Colon and rectum cancer","Both",91,1.784951355,1.438214768,2.169174267
"Colon and rectum cancer","Both",92,1.793848822,1.442846435,2.1838326
"Colon and rectum cancer","Both",93,1.802746288,1.447478102,2.198490934
"Colon and rectum cancer","Both",94,1.811643755,1.452109768,2.213149267
"Colon and rectum cancer","Both",95,1.820541222,1.456741435,2.2278076
"Colon and rectum cancer","Both",96,1.829438688,1.461373102,2.242465934
"Colon and rectum cancer","Both",97,1.838336155,1.466004768,2.257124267
"Colon and rectum cancer","Both",98,1.847233622,1.470636435,2.2717826
"Colon and rectum cancer","Both",99,1.856131088,1.475268102,2.286440934
"Colon and rectum cancer","Both",100,1.865028555,1.479899768,2.301099267
"Colon and rectum cancer","Both",101,1.869355122,1.472801348,2.326276766
"Colon and rectum cancer","Both",102,1.87368146,1.465702341,2.351454791
"Colon and rectum cancer","Both",103,1.878007799,1.458603334,2.376632817
"Colon and rectum cancer","Both",104,1.882334137,1.451504327,2.401810842
"Colon and rectum cancer","Both",105,1.886660475,1.444405319,2.426988867
"Colon and rectum cancer","Both",106,1.890986814,1.437306312,2.452166892
"Colon and rectum cancer","Both",107,1.895313152,1.430207305,2.477344917
"Colon and rectum cancer","Both",108,1.89963949,1.423108298,2.502522943
"Colon and rectum cancer","Both",109,1.903965829,1.416009291,2.527700968
"Colon and rectum cancer","Both",110,1.908292167,1.408910284,2.552878993
"Colon and rectum cancer","Both",111,1.912618505,1.401811277,2.578057018
"Colon and rectum cancer","Both",112,1.916944844,1.39471227,2.603235043
"Colon and rectum cancer","Both",113,1.921271182,1.387613263,2.628413068
"Colon and rectum cancer","Both",114,1.92559752,1.380514256,2.653591094
"Colon and rectum cancer","Both",115,1.929923859,1.373415248,2.678769119
"Colon and rectum cancer","Both",116,1.934250197,1.366316241,2.703947144
"Colon and rectum cancer","Both",117,1.938576535,1.359217234,2.729125169
"Colon and rectum cancer","Both",118,1.942902874,1.352118227,2.754303194
"Colon and rectum cancer","Both",119,1.947229212,1.34501922,2.779481219
"Colon and rectum cancer","Both",120,1.95155555,1.337920213,2.804659245
"Colon and rectum cancer","Both",121,1.955881889,1.330821206,2.82983727
"Colon and rectum cancer","Both",122,1.960208227,1.323722199,2.855015295
"Colon and rectum cancer","Both",123,1.964534565,1.316623192,2.88019332
"Colon and rectum cancer","Both",124,1.968860904,1.309524185,2.905371345
"Colon and rectum cancer","Both",125,1.973187242,1.302425177,2.930549371
"Colon and rectum cancer","Both",126,1.97751358,1.29532617,2.955727396
"Colon and rectum cancer","Both",127,1.981839918,1.288227163,2.980905421
"Colon and rectum cancer","Both",128,1.986166257,1.281128156,3.006083446
"Colon and rectum cancer","Both",129,1.990492595,1.274029149,3.031261471
"Colon and rectum cancer","Both",130,1.994818933,1.266930142,3.056439496
"Colon and rectum cancer","Both",131,1.999145272,1.259831135,3.081617522
"Colon and rectum cancer","Both",132,2.00347161,1.252732128,3.106795547
"Colon and rectum cancer","Both",133,2.007797948,1.245633121,3.131973572
"Colon and rectum cancer","Both",134,2.012124287,1.238534114,3.157151597
"Colon and rectum cancer","Both",135,2.016450625,1.231435106,3.182329622
"Colon and rectum cancer","Both",136,2.020776963,1.224336099,3.207507648
"Colon and rectum cancer","Both",137,2.025103302,1.217237092,3.232685673
"Colon and rectum cancer","Both",138,2.02942964,1.210138085,3.257863698
"Colon and rectum cancer","Both",139,2.033755978,1.203039078,3.283041723
"Colon and rectum cancer","Both",140,2.038082317,1.195940071,3.308219748
"Colon and rectum cancer","Both",141,2.042408655,1.188841064,3.333397773
"Colon and rectum cancer","Both",142,2.046734993,1.181742057,3.358575799
"Colon and rectum cancer","Both",143,2.051061332,1.17464305,3.383753824
"Colon and rectum cancer","Both",144,2.05538767,1.167544043,3.408931849
"Colon and rectum cancer","Both",145,2.059714008,1.160445035,3.434109874
"Colon and rectum cancer","Both",146,2.064040347,1.153346028,3.459287899
"Colon and rectum cancer","Both",147,2.068366685,1.146247021,3.484465924
"Colon and rectum cancer","Both",148,2.072693023,1.139148014,3.50964395
"Colon and rectum cancer","Both",149,2.077019362,1.132049007,3.534821975
"Colon and rectum cancer","Both",150,2.0813457,1.12495,3.56
"Lip and oral cavity cancer","Both",0,1,1,1
"Lip and oral cavity cancer","Both",1,1.022562469,0.99958725,1.048402476
"Lip and oral cavity cancer","Both",2,1.045124937,0.9991745,1.096804952
"Lip and oral cavity cancer","Both",3,1.067687406,0.998761751,1.145207427
"Lip and oral cavity cancer","Both",4,1.090249875,0.998349001,1.193609903
"Lip and oral cavity cancer","Both",5,1.112812344,0.997936251,1.242012379
"Lip and oral cavity cancer","Both",6,1.135374812,0.997523501,1.290414855
"Lip and oral cavity cancer","Both",7,1.157937281,0.997110751,1.338817331
"Lip and oral cavity cancer","Both",8,1.18049975,0.996698002,1.387219806
"Lip and oral cavity cancer","Both",9,1.203062218,0.996285252,1.435622282
"Lip and oral cavity cancer","Both",10,1.225624687,0.995872502,1.484024758
"Lip and oral cavity cancer","Both",11,1.259409537,1.017777761,1.532927524
"Lip and oral cavity cancer","Both",12,1.293194443,1.039683131,1.581830293
"Lip and oral cavity cancer","Both",13,1.326979349,1.061588502,1.630733062
"Lip and oral cavity cancer","Both",14,1.360764254,1.083493872,1.679635831
"Lip and oral cavity cancer","Both",15,1.39454916,1.105399243,1.7285386
"Lip and oral cavity cancer","Both",16,1.428334066,1.127304613,1.777441369
"Lip and oral cavity cancer","Both",17,1.462118972,1.149209984,1.826344138
"Lip and oral cavity cancer","Both",18,1.495903878,1.171115354,1.875246907
"Lip and oral cavity cancer","Both",19,1.529688783,1.193020725,1.924149676
"Lip and oral cavity cancer","Both",20,1.563474187,1.214926485,1.973052835
"Lip and oral cavity cancer","Both",21,1.607207268,1.244621336,2.029760052
"Lip and oral cavity cancer","Both",22,1.650940349,1.274316188,2.086467268
"Lip and oral cavity cancer","Both",23,1.694673431,1.304011039,2.143174485
"Lip and oral cavity cancer","Both",24,1.738406512,1.333705891,2.199881701
"Lip and oral cavity cancer","Both",25,1.782139593,1.363400742,2.256588918
"Lip and oral cavity cancer","Both",26,1.825872675,1.393095594,2.313296134
"Lip and oral cavity cancer","Both",27,1.869605756,1.422790445,2.370003351
"Lip and oral cavity cancer","Both",28,1.913338837,1.452485297,2.426710567
"Lip and oral cavity cancer","Both",29,1.957071919,1.482180148,2.483417784
"Lip and oral cavity cancer","Both",30,2.000805,1.511875,2.540125
"Lip and oral cavity cancer","Both",31,2.052488242,1.550577306,2.611439643
"Lip and oral cavity cancer","Both",32,2.104171483,1.589279613,2.682754287
"Lip and oral cavity cancer","Both",33,2.155854725,1.627981919,2.75406893
"Lip and oral cavity cancer","Both",34,2.207537966,1.666684226,2.825383574
"Lip and oral cavity cancer","Both",35,2.259221208,1.705386532,2.896698217
"Lip and oral cavity cancer","Both",36,2.31090445,1.744088839,2.968012861
"Lip and oral cavity cancer","Both",37,2.362587691,1.782791145,3.039327504
"Lip and oral cavity cancer","Both",38,2.414270933,1.821493452,3.110642147
"Lip and oral cavity cancer","Both",39,2.465954174,1.860195758,3.181956791
"Lip and oral cavity cancer","Both",40,2.517637416,1.898898065,3.253271434
"Lip and oral cavity cancer","Both",41,2.576780634,1.944598172,3.339551549
"Lip and oral cavity cancer","Both",42,2.635924226,1.990298629,3.425832412
"Lip and oral cavity cancer","Both",43,2.695067817,2.035999086,3.512113274
"Lip and oral cavity cancer","Both",44,2.754211409,2.081699543,3.598394137
"Lip and oral cavity cancer","Both",45,2.813355,2.1274,3.684675
"Lip and oral cavity cancer","Both",46,2.872498591,2.173100457,3.770955863
"Lip and oral cavity cancer","Both",47,2.931642183,2.218800914,3.857236726
"Lip and oral cavity cancer","Both",48,2.990785774,2.264501371,3.943517588
"Lip and oral cavity cancer","Both",49,3.049929366,2.310201828,4.029798451
"Lip and oral cavity cancer","Both",50,3.109073285,2.355902415,4.116078921
"Lip and oral cavity cancer","Both",51,3.174775157,2.404194673,4.194491029
"Lip and oral cavity cancer","Both",52,3.240477028,2.452486932,4.272903136
"Lip and oral cavity cancer","Both",53,3.3061789,2.50077919,4.351315244
"Lip and oral cavity cancer","Both",54,3.371880771,2.549071449,4.429727352
"Lip and oral cavity cancer","Both",55,3.437582643,2.597363707,4.50813946
"Lip and oral cavity cancer","Both",56,3.503284514,2.645655966,4.586551568
"Lip and oral cavity cancer","Both",57,3.568986386,2.693948224,4.664963676
"Lip and oral cavity cancer","Both",58,3.634688257,2.742240483,4.743375784
"Lip and oral cavity cancer","Both",59,3.700390129,2.790532741,4.821787892
"Lip and oral cavity cancer","Both",60,3.766092,2.838825,4.9002
"Lip and oral cavity cancer","Both",61,3.85707,2.898694167,5.025069167
"Lip and oral cavity cancer","Both",62,3.948048,2.958563333,5.149938333
"Lip and oral cavity cancer","Both",63,4.039026,3.0184325,5.2748075
"Lip and oral cavity cancer","Both",64,4.130004,3.078301667,5.399676667
"Lip and oral cavity cancer","Both",65,4.220982,3.138170833,5.524545833
"Lip and oral cavity cancer","Both",66,4.31196,3.19804,5.649415
"Lip and oral cavity cancer","Both",67,4.402938,3.257909167,5.774284167
"Lip and oral cavity cancer","Both",68,4.493916,3.317778333,5.899153333
"Lip and oral cavity cancer","Both",69,4.584894,3.3776475,6.0240225
"Lip and oral cavity cancer","Both",70,4.675872,3.437516667,6.148891667
"Lip and oral cavity cancer","Both",71,4.76685,3.497385833,6.273760833
"Lip and oral cavity cancer","Both",72,4.857828,3.557255,6.39863
"Lip and oral cavity cancer","Both",73,4.948806,3.617124167,6.523499167
"Lip and oral cavity cancer","Both",74,5.039784,3.676993333,6.648368333
"Lip and oral cavity cancer","Both",75,5.130762,3.7368625,6.7732375
"Lip and oral cavity cancer","Both",76,5.22174,3.796731667,6.898106667
"Lip and oral cavity cancer","Both",77,5.312718,3.856600833,7.022975833
"Lip and oral cavity cancer","Both",78,5.403696,3.91647,7.147845
"Lip and oral cavity cancer","Both",79,5.494674,3.976339167,7.272714167
"Lip and oral cavity cancer","Both",80,5.585652,4.036208333,7.397583333
"Lip and oral cavity cancer","Both",81,5.67663,4.0960775,7.5224525
"Lip and oral cavity cancer","Both",82,5.767608,4.155946667,7.647321667
"Lip and oral cavity cancer","Both",83,5.858586,4.215815833,7.772190833
"Lip and oral cavity cancer","Both",84,5.949564,4.275685,7.89706
"Lip and oral cavity cancer","Both",85,6.040542,4.335554167,8.021929167
"Lip and oral cavity cancer","Both",86,6.13152,4.395423333,8.146798333
"Lip and oral cavity cancer","Both",87,6.222498,4.4552925,8.2716675
"Lip and oral cavity cancer","Both",88,6.313476,4.515161667,8.396536667
"Lip and oral cavity cancer","Both",89,6.404454,4.575030833,8.521405833
"Lip and oral cavity cancer","Both",90,6.495432,4.6349,8.646275
"Lip and oral cavity cancer","Both",91,6.5518141,4.651496667,8.75454125
"Lip and oral cavity cancer","Both",92,6.6081962,4.668093333,8.8628075
"Lip and oral cavity cancer","Both",93,6.6645783,4.68469,8.97107375
"Lip and oral cavity cancer","Both",94,6.7209604,4.701286667,9.07934
"Lip and oral cavity cancer","Both",95,6.7773425,4.717883333,9.18760625
"Lip and oral cavity cancer","Both",96,6.8337246,4.73448,9.2958725
"Lip and oral cavity cancer","Both",97,6.8901067,4.751076667,9.40413875
"Lip and oral cavity cancer","Both",98,6.9464888,4.767673333,9.512405
"Lip and oral cavity cancer","Both",99,7.0028709,4.78427,9.62067125
"Lip and oral cavity cancer","Both",100,7.059253,4.800866667,9.7289375
"Lip and oral cavity cancer","Both",101,7.1156351,4.817463333,9.83720375
"Lip and oral cavity cancer","Both",102,7.1720172,4.83406,9.94547
"Lip and oral cavity cancer","Both",103,7.2283993,4.850656667,10.05373625
"Lip and oral cavity cancer","Both",104,7.2847814,4.867253333,10.1620025
"Lip and oral cavity cancer","Both",105,7.3411635,4.88385,10.27026875
"Lip and oral cavity cancer","Both",106,7.3975456,4.900446667,10.378535
"Lip and oral cavity cancer","Both",107,7.4539277,4.917043333,10.48680125
"Lip and oral cavity cancer","Both",108,7.5103098,4.93364,10.5950675
"Lip and oral cavity cancer","Both",109,7.5666919,4.950236667,10.70333375
"Lip and oral cavity cancer","Both",110,7.623074,4.966833333,10.8116
"Lip and oral cavity cancer","Both",111,7.6794561,4.98343,10.91986625
"Lip and oral cavity cancer","Both",112,7.7358382,5.000026667,11.0281325
"Lip and oral cavity cancer","Both",113,7.7922203,5.016623333,11.13639875
"Lip and oral cavity cancer","Both",114,7.8486024,5.03322,11.244665
"Lip and oral cavity cancer","Both",115,7.9049845,5.049816667,11.35293125
"Lip and oral cavity cancer","Both",116,7.9613666,5.066413333,11.4611975
"Lip and oral cavity cancer","Both",117,8.0177487,5.08301,11.56946375
"Lip and oral cavity cancer","Both",118,8.0741308,5.099606667,11.67773
"Lip and oral cavity cancer","Both",119,8.1305129,5.116203333,11.78599625
"Lip and oral cavity cancer","Both",120,8.186895,5.1328,11.8942625
"Lip and oral cavity cancer","Both",121,8.2432771,5.149396667,12.00252875
"Lip and oral cavity cancer","Both",122,8.2996592,5.165993333,12.110795
"Lip and oral cavity cancer","Both",123,8.3560413,5.18259,12.21906125
"Lip and oral cavity cancer","Both",124,8.4124234,5.199186667,12.3273275
"Lip and oral cavity cancer","Both",125,8.4688055,5.215783333,12.43559375
"Lip and oral cavity cancer","Both",126,8.5251876,5.23238,12.54386
"Lip and oral cavity cancer","Both",127,8.5815697,5.248976667,12.65212625
"Lip and oral cavity cancer","Both",128,8.6379518,5.265573333,12.7603925
"Lip and oral cavity cancer","Both",129,8.6943339,5.28217,12.86865875
"Lip and oral cavity cancer","Both",130,8.750716,5.298766667,12.976925
"Lip and oral cavity cancer","Both",131,8.8070981,5.315363333,13.08519125
"Lip and oral cavity cancer","Both",132,8.8634802,5.33196,13.1934575
"Lip and oral cavity cancer","Both",133,8.9198623,5.348556667,13.30172375
"Lip and oral cavity cancer","Both",134,8.9762444,5.365153333,13.40999
"Lip and oral cavity cancer","Both",135,9.0326265,5.38175,13.51825625
"Lip and oral cavity cancer","Both",136,9.0890086,5.398346667,13.6265225
"Lip and oral cavity cancer","Both",137,9.1453907,5.414943333,13.73478875
"Lip and oral cavity cancer","Both",138,9.2017728,5.43154,13.843055
"Lip and oral cavity cancer","Both",139,9.2581549,5.448136667,13.95132125
"Lip and oral cavity cancer","Both",140,9.314537,5.464733333,14.0595875
"Lip and oral cavity cancer","Both",141,9.3709191,5.48133,14.16785375
"Lip and oral cavity cancer","Both",142,9.4273012,5.497926667,14.27612
"Lip and oral cavity cancer","Both",143,9.4836833,5.514523333,14.38438625
"Lip and oral cavity cancer","Both",144,9.5400654,5.53112,14.4926525
"Lip and oral cavity cancer","Both",145,9.5964475,5.547716667,14.60091875
"Lip and oral cavity cancer","Both",146,9.6528296,5.564313333,14.709185
"Lip and oral cavity cancer","Both",147,9.7092117,5.58091,14.81745125
"Lip and oral cavity cancer","Both",148,9.7655938,5.597506667,14.9257175
"Lip and oral cavity cancer","Both",149,9.8219759,5.614103333,15.03398375
"Lip and oral cavity cancer","Both",150,9.878358,5.6307,15.14225
"Nasopharynx cancer","Both",0,1,1,1
"Nasopharynx cancer","Both",1,1.0393017,1.019466667,1.061836667
"Nasopharynx cancer","Both",2,1.0786034,1.038933333,1.123673333
"Nasopharynx cancer","Both",3,1.1179051,1.0584,1.18551
"Nasopharynx cancer","Both",4,1.1572068,1.077866667,1.247346667
"Nasopharynx cancer","Both",5,1.1965085,1.097333333,1.309183333
"Nasopharynx cancer","Both",6,1.2358102,1.1168,1.37102
"Nasopharynx cancer","Both",7,1.2751119,1.136266667,1.432856667
"Nasopharynx cancer","Both",8,1.3144136,1.155733333,1.494693333
"Nasopharynx cancer","Both",9,1.3537153,1.1752,1.55653
"Nasopharynx cancer","Both",10,1.393017,1.194666667,1.618366667
"Nasopharynx cancer","Both",11,1.4323187,1.214133333,1.680203333
"Nasopharynx cancer","Both",12,1.4716204,1.2336,1.74204
"Nasopharynx cancer","Both",13,1.5109221,1.253066667,1.803876667
"Nasopharynx cancer","Both",14,1.5502238,1.272533333,1.865713333
"Nasopharynx cancer","Both",15,1.5895255,1.292,1.92755
"Nasopharynx cancer","Both",16,1.6288272,1.311466667,1.989386667
"Nasopharynx cancer","Both",17,1.6681289,1.330933333,2.051223333
"Nasopharynx cancer","Both",18,1.7074306,1.3504,2.11306
"Nasopharynx cancer","Both",19,1.7467323,1.369866667,2.174896667
"Nasopharynx cancer","Both",20,1.786034,1.389333333,2.236733333
"Nasopharynx cancer","Both",21,1.8253357,1.4088,2.29857
"Nasopharynx cancer","Both",22,1.8646374,1.428266667,2.360406667
"Nasopharynx cancer","Both",23,1.9039391,1.447733333,2.422243333
"Nasopharynx cancer","Both",24,1.9432408,1.4672,2.48408
"Nasopharynx cancer","Both",25,1.9825425,1.486666667,2.545916667
"Nasopharynx cancer","Both",26,2.0218442,1.506133333,2.607753333
"Nasopharynx cancer","Both",27,2.0611459,1.5256,2.66959
"Nasopharynx cancer","Both",28,2.1004476,1.545066667,2.731426667
"Nasopharynx cancer","Both",29,2.1397493,1.564533333,2.793263333
"Nasopharynx cancer","Both",30,2.179051,1.584,2.8551
"Nasopharynx cancer","Both",31,2.235722342,1.617497584,2.940641464
"Nasopharynx cancer","Both",32,2.292393683,1.650995167,3.026182928
"Nasopharynx cancer","Both",33,2.349065025,1.684492751,3.111724392
"Nasopharynx cancer","Both",34,2.405736367,1.717990335,3.197265855
"Nasopharynx cancer","Both",35,2.462407708,1.751487919,3.282807319
"Nasopharynx cancer","Both",36,2.51907905,1.784985502,3.368348783
"Nasopharynx cancer","Both",37,2.575750392,1.818483086,3.453890247
"Nasopharynx cancer","Both",38,2.632421733,1.85198067,3.539431711
"Nasopharynx cancer","Both",39,2.689093075,1.885478254,3.624973175
"Nasopharynx cancer","Both",40,2.745764417,1.918975837,3.710514639
"Nasopharynx cancer","Both",41,2.802435758,1.952473421,3.796056102
"Nasopharynx cancer","Both",42,2.8591071,1.985971005,3.881597566
"Nasopharynx cancer","Both",43,2.915778442,2.019468589,3.96713903
"Nasopharynx cancer","Both",44,2.972449783,2.052966172,4.052680494
"Nasopharynx cancer","Both",45,3.029121125,2.086463756,4.138221958
"Nasopharynx cancer","Both",46,3.085792467,2.11996134,4.223763422
"Nasopharynx cancer","Both",47,3.142463809,2.153458924,4.309304886
"Nasopharynx cancer","Both",48,3.19913515,2.186956507,4.394846349
"Nasopharynx cancer","Both",49,3.255806492,2.220454091,4.480387813
"Nasopharynx cancer","Both",50,3.312478297,2.253952299,4.565929851
"Nasopharynx cancer","Both",51,3.378415467,2.299933319,4.662949366
"Nasopharynx cancer","Both",52,3.444352637,2.345914339,4.759968881
"Nasopharynx cancer","Both",53,3.510289808,2.391895359,4.856988396
"Nasopharynx cancer","Both",54,3.576226978,2.437876379,4.954007911
"Nasopharynx cancer","Both",55,3.642164148,2.4838574,5.051027425
"Nasopharynx cancer","Both",56,3.708101319,2.52983842,5.14804694
"Nasopharynx cancer","Both",57,3.774038489,2.57581944,5.245066455
"Nasopharynx cancer","Both",58,3.839975659,2.62180046,5.34208597
"Nasopharynx cancer","Both",59,3.90591283,2.66778148,5.439105485
"Nasopharynx cancer","Both",60,3.97185,2.7137625,5.536125
"Nasopharynx cancer","Both",61,4.03778717,2.75974352,5.633144515
"Nasopharynx cancer","Both",62,4.103724341,2.80572454,5.73016403
"Nasopharynx cancer","Both",63,4.169661511,2.85170556,5.827183545
"Nasopharynx cancer","Both",64,4.235598681,2.89768658,5.92420306
"Nasopharynx cancer","Both",65,4.301535852,2.9436676,6.021222575
"Nasopharynx cancer","Both",66,4.367473022,2.989648621,6.118242089
"Nasopharynx cancer","Both",67,4.433410192,3.035629641,6.215261604
"Nasopharynx cancer","Both",68,4.499347363,3.081610661,6.312281119
"Nasopharynx cancer","Both",69,4.565284533,3.127591681,6.409300634
"Nasopharynx cancer","Both",70,4.631221703,3.173572701,6.506320149
"Nasopharynx cancer","Both",71,4.697520618,3.216647013,6.59471308
"Nasopharynx cancer","Both",72,4.763819552,3.25972118,6.68310558
"Nasopharynx cancer","Both",73,4.830118485,3.302795346,6.77149808
"Nasopharynx cancer","Both",74,4.896417418,3.345869513,6.85989058
"Nasopharynx cancer","Both",75,4.962716352,3.38894368,6.94828308
"Nasopharynx cancer","Both",76,5.029015285,3.432017846,7.03667558
"Nasopharynx cancer","Both",77,5.095314218,3.475092013,7.12506808
"Nasopharynx cancer","Both",78,5.161613152,3.51816618,7.21346058
"Nasopharynx cancer","Both",79,5.227912085,3.561240346,7.30185308
"Nasopharynx cancer","Both",80,5.294211018,3.604314513,7.39024558
"Nasopharynx cancer","Both",81,5.360509952,3.64738868,7.47863808
"Nasopharynx cancer","Both",82,5.426808885,3.690462846,7.56703058
"Nasopharynx cancer","Both",83,5.493107818,3.733537013,7.65542308
"Nasopharynx cancer","Both",84,5.559406752,3.77661118,7.74381558
"Nasopharynx cancer","Both",85,5.625705685,3.819685346,7.83220808
"Nasopharynx cancer","Both",86,5.692004618,3.862759513,7.92060058
"Nasopharynx cancer","Both",87,5.758303552,3.90583368,8.00899308
"Nasopharynx cancer","Both",88,5.824602485,3.948907846,8.09738558
"Nasopharynx cancer","Both",89,5.890901418,3.991982013,8.18577808
"Nasopharynx cancer","Both",90,5.957200352,4.03505618,8.27417058
"Nasopharynx cancer","Both",91,6.023499285,4.078130346,8.36256308
"Nasopharynx cancer","Both",92,6.089798218,4.121204513,8.45095558
"Nasopharynx cancer","Both",93,6.156097152,4.16427868,8.53934808
"Nasopharynx cancer","Both",94,6.222396085,4.207352846,8.62774058
"Nasopharynx cancer","Both",95,6.288695018,4.250427013,8.71613308
"Nasopharynx cancer","Both",96,6.354993952,4.29350118,8.80452558
"Nasopharynx cancer","Both",97,6.421292885,4.336575346,8.89291808
"Nasopharynx cancer","Both",98,6.487591818,4.379649513,8.98131058
"Nasopharynx cancer","Both",99,6.553890752,4.42272368,9.06970308
"Nasopharynx cancer","Both",100,6.620189685,4.465797846,9.15809558
"Nasopharynx cancer","Both",101,6.650366201,4.466542464,9.242533863
"Nasopharynx cancer","Both",102,6.680540912,4.467284964,9.326971947
"Nasopharynx cancer","Both",103,6.710715622,4.468027465,9.411410031
"Nasopharynx cancer","Both",104,6.740890332,4.468769966,9.495848116
"Nasopharynx cancer","Both",105,6.771065042,4.469512467,9.5802862
"Nasopharynx cancer","Both",106,6.801239752,4.470254967,9.664724285
"Nasopharynx cancer","Both",107,6.831414462,4.470997468,9.749162369
"Nasopharynx cancer","Both",108,6.861589173,4.471739969,9.833600454
"Nasopharynx cancer","Both",109,6.891763883,4.47248247,9.918038538
"Nasopharynx cancer","Both",110,6.921938593,4.47322497,10.00247662
"Nasopharynx cancer","Both",111,6.952113303,4.473967471,10.08691471
"Nasopharynx cancer","Both",112,6.982288013,4.474709972,10.17135279
"Nasopharynx cancer","Both",113,7.012462724,4.475452473,10.25579088
"Nasopharynx cancer","Both",114,7.042637434,4.476194973,10.34022896
"Nasopharynx cancer","Both",115,7.072812144,4.476937474,10.42466704
"Nasopharynx cancer","Both",116,7.102986854,4.477679975,10.50910513
"Nasopharynx cancer","Both",117,7.133161564,4.478422475,10.59354321
"Nasopharynx cancer","Both",118,7.163336274,4.479164976,10.6779813
"Nasopharynx cancer","Both",119,7.193510985,4.479907477,10.76241938
"Nasopharynx cancer","Both",120,7.223685695,4.480649978,10.84685747
"Nasopharynx cancer","Both",121,7.253860405,4.481392478,10.93129555
"Nasopharynx cancer","Both",122,7.284035115,4.482134979,11.01573364
"Nasopharynx cancer","Both",123,7.314209825,4.48287748,11.10017172
"Nasopharynx cancer","Both",124,7.344384535,4.483619981,11.1846098
"Nasopharynx cancer","Both",125,7.374559246,4.484362481,11.26904789
